"employeeid","periodfrom","periodto","acadlvlid","school","course","remarks","id"
"C13DDA4FA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, BS CRIMINOLOGY, PHIL.COLL.CRI","","","C13F3E8AA7BC11E594AA00FF59FBB323"
"C14A59D1A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, ABUYOG NATIONAL HIGH SCHOOL","","","C14AF5ACA7BC11E594AA00FF59FBB323"
"C14C065FA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, BAGULATAO HIGH SCHOOL","","","C14C929CA7BC11E594AA00FF59FBB323"
"C14D9D70A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL. BSMT, PMI","","","C1519B94A7BC11E594AA00FF59FBB323"
"C15B2722A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD., ISMAEL MATHAY SR. HIGH SCHOOL","","","C166AC49A7BC11E594AA00FF59FBB323"
"C16A69A3A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL, BT MAJOR OF FOODS, SSU","","","C16B6802A7BC11E594AA00FF59FBB323"
"C16C85A9A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, DR. MARIA D.PASTRANA NHS","","","C16D29CBA7BC11E594AA00FF59FBB323"
"C173CDFCA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS GRAD, COMP.PROG, SOLIS INSTITUTE","","","C1749E3BA7BC11E594AA00FF59FBB323"
"C1758B1BA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL, HRM, ST. JUDE DIMASALANG MNL","","","C176C08FA7BC11E594AA00FF59FBB323"
"C1845D3EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, RECUERDO HS","","","C1865053A7BC11E594AA00FF59FBB323"
"C1884FD6A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL, SAN VICENTE HIGH SCHOOL","","","C18A61CAA7BC11E594AA00FF59FBB323"
"C18C5D78A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, LIWAYWAY NATIONAL HIGH SCHOOL","","","C18DA9A1A7BC11E594AA00FF59FBB323"
"C18EE7BEA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1SEM, COMP.TECH, GATEWAYS INSTITUTE S.T.","","","C18FEC51A7BC11E594AA00FF59FBB323"
"C191EB0FA7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS GRAD, BSBA, CARLOS HILADO M.S.COLL","","","C19329BCA7BC11E594AA00FF59FBB323"
"C194C5C1A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR VOC, AUTOMOTIVE, SLPC","","","C196AB0CA7BC11E594AA00FF59FBB323"
"C1AAC542A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL GRAD","","","C1DA769DA7BC11E594AA00FF59FBB323"
"C205B1B7A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS GRAD.BSHRM LACONSOLACION UNIVERSITY","","","C20A40DCA7BC11E594AA00FF59FBB323"
"C20D3329A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL, BSHRM, LA CONSOLACION UNIVER.","","","C20F9A51A7BC11E594AA00FF59FBB323"
"C211DD80A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL, BSHRM, LCUP","","","C2129748A7BC11E594AA00FF59FBB323"
"C213529EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, TUNGKONG MANGGA HS","","","C213F148A7BC11E594AA00FF59FBB323"
"C215940EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL. HRS, LA CONSOLACION COLLEGE","","","C2163BE0A7BC11E594AA00FF59FBB323"
"C21728C8A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL. HRM, COLLEGIO DE SAN GABRIEL","","","C217CEF3A7BC11E594AA00FF59FBB323"
"C2188CC5A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, HRS, LA CONCEPTION COLLEGE","","","C219363EA7BC11E594AA00FF59FBB323"
"C21A2749A7BC11E594AA00FF59FBB323","0000-00","0000-00","","6MOS VOC. COM TECH, ST.CLAIRE COLLEGE","","","C21AFE97A7BC11E594AA00FF59FBB323"
"C21BAA32A7BC11E594AA00FF59FBB323","0000-00","0000-00","","3 OS VOC, REF&AIRCON TECH,ST.PETER VELLE","","","C21C5798A7BC11E594AA00FF59FBB323"
"C22037B3A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS VOC. HRS, AISAT","","","C220CDD1A7BC11E594AA00FF59FBB323"
"C22191C0A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS HS, SAN JOSE DEL MONTE HS","","","C22241E0A7BC11E594AA00FF59FBB323"
"C2236E07A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, BAGUMBONG HS","","","C2241682A7BC11E594AA00FF59FBB323"
"C225008AA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS UGRAD, BSCS, UNIVERSITY OF BAGUIO","","","C225E121A7BC11E594AA00FF59FBB323"
"C232ACF9A7BC11E594AA00FF59FBB323","0000-00","0000-00","","H.S. GRAD, CANDELERIA SCHOOL FISHERIES","","","C2338AF7A7BC11E594AA00FF59FBB323"
"C234C3EAA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, AHRM, CENTRAL LUZON CCTECH","","","C235584CA7BC11E594AA00FF59FBB323"
"C23608CFA7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL, BSHRM, ISST COLLEGES","","","C236AA2FA7BC11E594AA00FF59FBB323"
"C238495DA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS GRAD, FOOD&SERVICE MGMT, MARIKINA.","","","C23A40ECA7BC11E594AA00FF59FBB323"
"C23F78D8A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1SEM COLL, ELECTRICAL ENGR, RTU","","","C24025C0A7BC11E594AA00FF59FBB323"
"C2410F7FA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, DR.ARCADIO SANTOS NHS","","","C2440CF1A7BC11E594AA00FF59FBB323"
"C252D8E4A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS GRAD, BSHRM, ARELLANO UNIVERSITY","","","C254C3B7A7BC11E594AA00FF59FBB323"
"C2580DF1A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, BASUD NHS","","","C259F3D8A7BC11E594AA00FF59FBB323"
"C2651667A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2MOS, TRAINING F&B, TESDA","","","C266C0E8A7BC11E594AA00FF59FBB323"
"C26CF51DA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, BS PHARMACY, OUR LADY FATIMA","","","C271F0FBA7BC11E594AA00FF59FBB323"
"C278CBA1A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, BUSINESS ADMINISTRATION, PUP","","","C279D25FA7BC11E594AA00FF59FBB323"
"C27C0ADCA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL GRAD,CLANS","","","C27D856AA7BC11E594AA00FF59FBB323"
"C287A628A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, BSCS, ARELLANO UNIVERSITY","","","C2891B00A7BC11E594AA00FF59FBB323"
"C28AC3DEA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, HRM, PAMANTASAN LUNSOD PASAY","","","C28B5452A7BC11E594AA00FF59FBB323"
"C28C6D95A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1SEM VOC, COMP.PROG. ACLC","","","C28D4CF4A7BC11E594AA00FF59FBB323"
"C292182BA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2ND YR HIGH SCHOOL, MDPC FOUNDATION","","","C292C2AFA7BC11E594AA00FF59FBB323"
"C293C807A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, AHRM, AKLAN STATE UNIVERSITY","","","C2985212A7BC11E594AA00FF59FBB323"
"C29920B7A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR 1ST SEM, I.T, AMA CAMPUS","","","C299C7ABA7BC11E594AA00FF59FBB323"
"C29AFDECA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL, PSYCHOLOGY, DE LA SALLE UNIVER","","","C29F4A0DA7BC11E594AA00FF59FBB323"
"C2A1551FA7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS GRAD. BTM IN FOOD TREADS, PSU","","","C2A73E02A7BC11E594AA00FF59FBB323"
"C2A85581A7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YRS.COLL, BSE, PAMANTASAN NG PASAY","","","C2A94AD4A7BC11E594AA00FF59FBB323"
"C2AA9F65A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, VITO HIGH SCHOOL","","","C2AB4930A7BC11E594AA00FF59FBB323"
"C2AC0430A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS. COLL, AHRM, IETI SCIENCE AND TECH","","","C2ACCC7FA7BC11E594AA00FF59FBB323"
"C2AD7533A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL, BT MAJOR FOOD TRADES, PST","","","C2AE4906A7BC11E594AA00FF59FBB323"
"C2AFB0C4A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, AHRM, POLANGUI COMMUNITY COLL","","","C2B039B4A7BC11E594AA00FF59FBB323"
"C2B2DE19A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL, BSHRM, PARTIDO STATE UCC","","","C2B38F0BA7BC11E594AA00FF59FBB323"
"C2B4B782A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, CASANAYAN NATIONAL HIGH SCHOOL","","","C2B54F26A7BC11E594AA00FF59FBB323"
"C2C47DF9A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS/HRM/ST.JUDE","","","C2C6B107A7BC11E594AA00FF59FBB323"
"C2C95CFAA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL","","","C2CB42D5A7BC11E594AA00FF59FBB323"
"C2CCDF83A7BC11E594AA00FF59FBB323","0000-00","0000-00","","6MOS, HRM, MCTI","","","C2CDDBE4A7BC11E594AA00FF59FBB323"
"C2CF97E8A7BC11E594AA00FF59FBB323","0000-00","0000-00","","ELEM. GRAD, SAN MIGUEL ELEMENTARY SCHOOL","","","C2D0AB50A7BC11E594AA00FF59FBB323"
"C2D1E971A7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YR COLL, BS MARINE, PMMS","","","C2D282A3A7BC11E594AA00FF59FBB323"
"C2D3A96BA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS ASSOCIATE, HRM, LAGUNA POLYTECHNIC","","","C2D454D4A7BC11E594AA00FF59FBB323"
"C2D56B51A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS GRAD, DHRM, LPU LOS BA","","","C2D601DEA7BC11E594AA00FF59FBB323"
"C2D6EF97A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, ARINGAY NATIONAL HIGH SCHOOL","","","C2D775A3A7BC11E594AA00FF59FBB323"
"C2E66A3CA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1 SEM, BSIT, AUTOMOTIVE TECH COLLEGE","","","C2F542BDA7BC11E594AA00FF59FBB323"
"C2FC5890A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, COMPUTER ELECTRONICS, STI","","","C2FDB9F9A7BC11E594AA00FF59FBB323"
"C2FF6D1EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, STA.MARIA HIGH SCHOOL","","","C3016FCAA7BC11E594AA00FF59FBB323"
"C303023DA7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL,BSHRM, CAVITE STATE UNIVERSITY","","","C303B0DFA7BC11E594AA00FF59FBB323"
"C304E4B9A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL, SEAFARER RATING, APO COMPUTER","","","C30598D0A7BC11E594AA00FF59FBB323"
"C306D20DA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, HRM, DATAMEX INSTITUTE","","","C30773B2A7BC11E594AA00FF59FBB323"
"C3135717A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, GEN. EMILIO AGUINALDO NHS","","","C315241FA7BC11E594AA00FF59FBB323"
"C31702FBA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL,BS SECONDARY EDUC.WESTERN TYBAS","","","C318BB99A7BC11E594AA00FF59FBB323"
"C31B3123A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR VOC, MUSIC & ARTS, UMAK","","","C31C60B4A7BC11E594AA00FF59FBB323"
"C31DB62EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL,BS ADMINISTRATION,CHRIST D KING","","","C31F1431A7BC11E594AA00FF59FBB323"
"C3207889A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, LUIS PALAD NHS","","","C3219B94A7BC11E594AA00FF59FBB323"
"C3242D53A7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YRS COL, HRS, BICOL STATE COL APPLD SCI","","","C3250B30A7BC11E594AA00FF59FBB323"
"C333E067A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, JULIO LEDESMA NHS","","","C3353835A7BC11E594AA00FF59FBB323"
"C33A969AA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COL, HRS, MONTESSORI PROFESSIONAL","","","C33B65E8A7BC11E594AA00FF59FBB323"
"C637BABBA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL GRAD,PBNHS","","","C6435651A7BC11E594AA00FF59FBB323"
"C653105FA7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YRS,BSBA/ADAMSON COLLEGE","","","C65525F3A7BC11E594AA00FF59FBB323"
"C657B19EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","H.S. GRAD, PITOGO NATIONAL HIGH SCHOOL","","","C659A124A7BC11E594AA00FF59FBB323"
"C65B52E0A7BC11E594AA00FF59FBB323","0000-00","0000-00","","COLL GRAD, COMSCI, ST. CHAMUEL I.T.","","","C65CD1F0A7BC11E594AA00FF59FBB323"
"C6608C7CA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YRS VOC. AUTO DIESEL, UMAC","","","C661ED76A7BC11E594AA00FF59FBB323"
"C669DDD8A7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YRS COLL, MARKETING, BSBA","","","C66AF99BA7BC11E594AA00FF59FBB323"
"C66C935AA7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL, BSHRM, ARELLANO UNIVERSITY","","","C66E8240A7BC11E594AA00FF59FBB323"
"C670196EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2MOS VOC, COMMERCIAL COOKING, TESDA","","","C671375FA7BC11E594AA00FF59FBB323"
"C6729E8AA7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YRS COLL, PHYSICAL EDUCATION, UMAK","","","C673B81BA7BC11E594AA00FF59FBB323"
"C6759AFEA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL, HRS, ST. CHAMUEL INST. OF TECH","","","C6771852A7BC11E594AA00FF59FBB323"
"C67DB5EBA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL, A.COM.TECH, UNIVERSITY OF EAST","","","C67ED504A7BC11E594AA00FF59FBB323"
"C680A22DA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS UGRAD, BSHRM, STI COLLEGE","","","C68238CFA7BC11E594AA00FF59FBB323"
"C683DEFFA7BC11E594AA00FF59FBB323","0000-00","0000-00","","6MOS, F&B, TESDA","","","C6849C25A7BC11E594AA00FF59FBB323"
"C685DADAA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, HRM, UNIVERSITY OF TAGUIG","","","C68699F5A7BC11E594AA00FF59FBB323"
"C68C9576A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, BENIGNO NINOY S. AQUINO HS","","","C68D3A8AA7BC11E594AA00FF59FBB323"
"C6900766A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL,COMP.HARDWARE SRVC.MAUBAN COLL","","","C690EFF9A7BC11E594AA00FF59FBB323"
"C691D86BA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR 7MOS COLL, HRS, INFOTECH INSTITUTE","","","C6926EF0A7BC11E594AA00FF59FBB323"
"C693B2D3A7BC11E594AA00FF59FBB323","0000-00","0000-00","","6MOS VOC, HRS, TESDA","","","C696A69AA7BC11E594AA00FF59FBB323"
"C6A1D39DA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL GRAD","","","C6A2ABFEA7BC11E594AA00FF59FBB323"
"C6A3B4E5A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGHSCHOOL GRAD.","","","C6A49216A7BC11E594AA00FF59FBB323"
"C6A5D9A5A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS GRAD, BSED, RAMON MAGSAYSAY TECH.UN","","","C6A95581A7BC11E594AA00FF59FBB323"
"C6AB02E1A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL, BS CRIMINOLOGY, ST JOSEPH COLL","","","C6ABC8B4A7BC11E594AA00FF59FBB323"
"C6B1BCB8A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, OLONGAPO CITY NHS","","","C6B67B5CA7BC11E594AA00FF59FBB323"
"C6B74E5EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, STA.RITA HS","","","C6B87D2EA7BC11E594AA00FF59FBB323"
"C6B99101A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL GRADUATE","","","C6BA70A6A7BC11E594AA00FF59FBB323"
"C6CA3587A7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YR COLL, BSBA-MARKETING, ADAMSON","","","C6CB2851A7BC11E594AA00FF59FBB323"
"C6CC91D7A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, BSMT, PNTC","","","C6CDC651A7BC11E594AA00FF59FBB323"
"C6CF7BD2A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, CONSTANCIO E AURE NTNL. HS","","","C6D0923AA7BC11E594AA00FF59FBB323"
"C6D1CD16A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, MAAYON NATIONAL HS","","","C6D2DBE0A7BC11E594AA00FF59FBB323"
"C6D42629A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, CONSTANCIO E.AURE NHS","","","C6D4EC08A7BC11E594AA00FF59FBB323"
"C6D626B7A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL, HRM, CCT","","","C6F80EB6A7BC11E594AA00FF59FBB323"
"C7041BD1A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2MOS VOC, HOUSEKEEPING NCII, ST.BENILDE","","","C70D8A33A7BC11E594AA00FF59FBB323"
"C70EA6C4A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YRS VOC, ELECTRONICS TECHNOLOGY, UMAK","","","C71029ADA7BC11E594AA00FF59FBB323"
"C71194FEA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, BIT, CAVITE STATE UNIVERSITY","","","C7127677A7BC11E594AA00FF59FBB323"
"C720A1DFA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL","","","C72B5439A7BC11E594AA00FF59FBB323"
"C72FF5A5A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, HRS, MONTESSORI PROFESSIONAL","","","C7309705A7BC11E594AA00FF59FBB323"
"C7338C4EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, BAGUINAY NATIONAL HIGH SCHOOL","","","C73428B5A7BC11E594AA00FF59FBB323"
"C735214DA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL,COM SCI,ACCESS COMPUTER TECH","","","C735E2C0A7BC11E594AA00FF59FBB323"
"C736AA77A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL, BSHRM, EASTERN SAMAR STATE U.","","","C7374782A7BC11E594AA00FF59FBB323"
"C7381ED0A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, MAYAMOT NHS","","","C738E9B1A7BC11E594AA00FF59FBB323"
"C739BF95A7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YRS GRAD, BSHRM, MANILA MOTESORRI I.C","","","C73A4AA6A7BC11E594AA00FF59FBB323"
"C7500BA0A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HD GRAD, TAYTAY NHS","","","C7509FE6A7BC11E594AA00FF59FBB323"
"C75185CCA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, TAYTAY NHS","","","C7521485A7BC11E594AA00FF59FBB323"
"C7532C10A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS GRAD, BSHRM, JOSE RIZAL UNIVERSITY","","","C753BCCBA7BC11E594AA00FF59FBB323"
"C754B6DDA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, CAGBALETE ISLAND NHS","","","C7554357A7BC11E594AA00FF59FBB323"
"C7596BADA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL,MARIKINA POLYTECH COLL.AUTOMOTI","","","C75A84C2A7BC11E594AA00FF59FBB323"
"C76425A0A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YR HIGH SCHOOL","","","C764EEFBA7BC11E594AA00FF59FBB323"
"C7666188A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, SAN QUINTIN HS","","","C766E669A7BC11E594AA00FF59FBB323"
"C767AADFA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, NINO JESUS HOUSE OF STUDIES","","","C768266EA7BC11E594AA00FF59FBB323"
"C768FD07A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS. GRAD, KASIGLAHAN N.H.S.","","","C769C965A7BC11E594AA00FF59FBB323"
"C76BA6CCA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, HRM, ICCT COLLEGE FOUNDATION","","","C76C3843A7BC11E594AA00FF59FBB323"
"C76D1BB1A7BC11E594AA00FF59FBB323","0000-00","0000-00","","H.S. GRAD, BARIW HIGH SCHOOL","","","C76DCC49A7BC11E594AA00FF59FBB323"
"C7744F4BA7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YRS COLL, BSECE, LYCEUM","","","C7A25F6BA7BC11E594AA00FF59FBB323"
"C7AA8DE5A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL LEVEL","","","C7AC3B23A7BC11E594AA00FF59FBB323"
"C7AD4DD7A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL","","","C7AE3BB1A7BC11E594AA00FF59FBB323"
"C7AEFDF9A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS,WAF,SSCT","","","C7B03DF6A7BC11E594AA00FF59FBB323"
"C7B35E5EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, STO.NI","","","C7B4B20DA7BC11E594AA00FF59FBB323"
"C7B61D25A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL, HRM,NORZARAGAY COLLEGE BULACAN","","","C7B6CA21A7BC11E594AA00FF59FBB323"
"C7B7EC0DA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YR COLL. HRM, AISAT","","","C7B8A518A7BC11E594AA00FF59FBB323"
"C7B9767FA7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL, BSHRM, UNIVERSITY OF MANILA","","","C7BD61DCA7BC11E594AA00FF59FBB323"
"C7BE7316A7BC11E594AA00FF59FBB323","0000-00","0000-00","","3YR COLL, BS CRIMINOLOGY, MANUEL ENVERGA","","","C7BF9271A7BC11E594AA00FF59FBB323"
"C7C4E867A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL, BSC MAJOR MNGMNT.ST.VINCENT C","","","C7D007FEA7BC11E594AA00FF59FBB323"
"C7DB41B9A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS GRAD, COM SCI, ACCESS COMPUTER","","","C7DE5A6FA7BC11E594AA00FF59FBB323"
"C7E1C6A4A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, BSCOE, ACSAT","","","C7E26FFCA7BC11E594AA00FF59FBB323"
"C7EABE95A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, BS.CRIMINOLOGY, OLLCF","","","C7EB6B91A7BC11E594AA00FF59FBB323"
"C7ECCEDEA7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS UNGRAD, BSBA MAJOR ARCHITEC, RTU","","","C7ED7C45A7BC11E594AA00FF59FBB323"
"C7EE6FE1A7BC11E594AA00FF59FBB323","0000-00","0000-00","","6 MOS. VOCATIONAL, AUTOMOTIVE, TESDA","","","C7EF0A22A7BC11E594AA00FF59FBB323"
"C7EFF55EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YRS COLL, SRC MAHOT STEWARD, UNEP","","","C7F0B029A7BC11E594AA00FF59FBB323"
"C7F1D18DA7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS GRAD, HRS. STI CAVITE","","","C7F27C63A7BC11E594AA00FF59FBB323"
"C7F43584A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, BAGONG BARRIO NHS","","","C7F4CA20A7BC11E594AA00FF59FBB323"
"CCA319EEA7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS, HIGH SCHOOL, ELJHS","","","CCAB7014A7BC11E594AA00FF59FBB323"
"CCB12942A7BC11E594AA00FF59FBB323","0000-00","0000-00","","CAGBALETE ISLAND NATIONAL HIGH SCHOOL","","","CCB8D8BEA7BC11E594AA00FF59FBB323"
"CCBED7D6A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD., GENERAL MARIANO TECH HS","","","CCC0EBF0A7BC11E594AA00FF59FBB323"
"CCC74950A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HIGH SCHOOL GRAD","","","CCCCF853A7BC11E594AA00FF59FBB323"
"CCDF5DF5A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL, ASSOCIATE IN ARTS, POLYTECHNIC","","","CCE04FE2A7BC11E594AA00FF59FBB323"
"CCE1C226A7BC11E594AA00FF59FBB323","0000-00","0000-00","","2YRS COLL, BSMT, AKLAN POLYTHECNIC","","","CCE6DF32A7BC11E594AA00FF59FBB323"
"CCE9DCC5A7BC11E594AA00FF59FBB323","0000-00","0000-00","","1YR COLL, COMPUTER PROGRAMMING, DATAMEX","","","CCEB04A8A7BC11E594AA00FF59FBB323"
"CCEBF139A7BC11E594AA00FF59FBB323","0000-00","0000-00","","HS GRAD, BAGUINAY NATIONAL HIGH SCHOOL","","","CCECAAF5A7BC11E594AA00FF59FBB323"
"CCF03F4EA7BC11E594AA00FF59FBB323","0000-00","0000-00","","36 DAYS, BARTENDING, TESDA","","","CCF13D42A7BC11E594AA00FF59FBB323"
"CCF61D10A7BC11E594AA00FF59FBB323","0000-00","0000-00","","4YRS COLL, BSHRM, SACI","","","CCF790B5A7BC11E594AA00FF59FBB323"
